algorithm,seed,step,level,building,net_electricity
BC,3,551,building,2,0.416950523853302
BC,3,551,building,3,0.986909031867981
BC,3,551,district,0,2.251043438911438
BC,3,552,building,1,0.7817526459693909
BC,3,552,building,2,0.5273643136024475
BC,3,552,building,3,0.704112708568573
BC,3,552,district,0,2.0132296681404114
BC,3,553,building,1,0.7798844575881958
BC,3,553,building,2,0.4110259413719177
BC,3,553,building,3,0.6994480490684509
BC,3,553,district,0,1.8903584480285645
BC,3,554,building,1,0.7784127593040466
BC,3,554,building,2,0.6380347609519958
BC,3,554,building,3,0.6963694095611572
BC,3,554,district,0,2.1128169298171997
BC,3,555,building,1,0.7644428014755249
BC,3,555,building,2,0.40830907225608826
BC,3,555,building,3,0.6939704418182373
BC,3,555,district,0,1.8667223155498505
BC,3,556,building,1,0.7757525444030762
BC,3,556,building,2,0.4110445976257324
BC,3,556,building,3,0.6961973309516907
BC,3,556,district,0,1.8829944729804993
BC,3,557,building,1,0.774280846118927
BC,3,557,building,2,0.4259297549724579
BC,3,557,building,3,0.712527871131897
BC,3,557,district,0,1.9127384722232819
BC,3,558,building,1,0.7744507789611816
BC,3,558,building,2,0.45456844568252563
BC,3,558,building,3,0.777177095413208
BC,3,558,district,0,2.0061963200569153
BC,3,559,building,1,0.7652254700660706
BC,3,559,building,2,0.44418540596961975
BC,3,559,building,3,0.7362690567970276
BC,3,559,district,0,1.945679932832718
BC,3,560,building,1,0.48390769958496094
BC,3,560,building,2,1.0117332935333252
BC,3,560,building,3,0.7957994937896729
BC,3,560,district,0,2.291440486907959
BC,3,561,building,1,0.09105242043733597
BC,3,561,building,2,0.4514297842979431
BC,3,561,building,3,0.7439357042312622
BC,3,561,district,0,1.2864179089665413
BC,3,562,building,1,-0.3025095462799072
BC,3,562,building,2,0.4324858784675598
BC,3,562,building,3,0.5135313272476196
BC,3,562,district,0,0.6435076594352722
BC,3,563,building,1,0.41360899806022644
BC,3,563,building,2,1.1001412868499756
BC,3,563,building,3,0.2278188169002533
BC,3,563,district,0,1.7415691018104553
BC,3,564,building,1,-0.5485968589782715
BC,3,564,building,2,0.07379572093486786
BC,3,564,building,3,0.05695769563317299
BC,3,564,district,0,-0.41784344241023064
BC,3,565,building,1,5.706033706665039
BC,3,565,building,2,0.25961416959762573
BC,3,565,building,3,0.06428910046815872
BC,3,565,district,0,6.0299369767308235
BC,3,566,building,1,2.3491814136505127
BC,3,566,building,2,0.06786409020423889
BC,3,566,building,3,-0.24517804384231567
BC,3,566,district,0,2.171867460012436
BC,3,567,building,1,-0.6427084803581238
BC,3,567,building,2,-0.0029237738344818354
BC,3,567,building,3,-0.33436962962150574
BC,3,567,district,0,-0.9800018838141114
BC,3,568,building,1,-0.32362282276153564
BC,3,568,building,2,0.08769916743040085
BC,3,568,building,3,0.003026593942195177
BC,3,568,district,0,-0.23289706138893962
BC,3,569,building,1,0.15696176886558533
BC,3,569,building,2,1.1275444030761719
BC,3,569,building,3,2.0597872734069824
BC,3,569,district,0,3.3442934453487396
BC,3,570,building,1,1.341112732887268
BC,3,570,building,2,0.2905445098876953
BC,3,570,building,3,0.6380687952041626
BC,3,570,district,0,2.269726037979126
BC,3,571,building,1,0.8312388062477112
BC,3,571,building,2,1.2051700353622437
BC,3,571,building,3,1.5166962146759033
BC,3,571,district,0,3.553105056285858
BC,3,572,building,1,1.0036152601242065
BC,3,572,building,2,0.580285370349884
BC,3,572,building,3,1.2534350156784058
BC,3,572,district,0,2.8373356461524963
BC,3,573,building,1,1.0248528718948364
BC,3,573,building,2,0.5883755683898926
BC,3,573,building,3,1.3479280471801758
BC,3,573,district,0,2.961156487464905
BC,3,574,building,1,1.1755716800689697
BC,3,574,building,2,0.4199317395687103
BC,3,574,building,3,1.7657678127288818
BC,3,574,district,0,3.361271232366562
BC,3,575,building,1,2.45224928855896
BC,3,575,building,2,0.416950523853302
BC,3,575,building,3,1.264307975769043
BC,3,575,district,0,4.133507788181305
BC,3,576,building,1,0.7890806794166565
BC,3,576,building,2,0.41270533204078674
BC,3,576,building,3,0.8039165139198303
BC,3,576,district,0,2.0057025253772736
BC,3,577,building,1,0.7709347009658813
BC,3,577,building,2,0.4110259413719177
BC,3,577,building,3,0.7300913333892822
BC,3,577,district,0,1.9120519757270813
BC,3,578,building,1,0.7674281597137451
BC,3,578,building,2,0.4096108675003052
BC,3,578,building,3,0.6963694095611572
BC,3,578,district,0,1.8734084367752075
BC,3,579,building,1,0.7771109342575073
BC,3,579,building,2,0.40830907225608826
BC,3,579,building,3,0.6939705014228821
BC,3,579,district,0,1.8793905079364777
BC,3,580,building,1,0.7757525444030762
BC,3,580,building,2,0.4110445976257324
BC,3,580,building,3,0.6961973309516907
BC,3,580,district,0,1.8829944729804993
BC,3,581,building,1,0.774280846118927
BC,3,581,building,2,0.4259297549724579
BC,3,581,building,3,0.712527871131897
BC,3,581,district,0,1.9127384722232819
BC,3,582,building,1,3.753011465072632
BC,3,582,building,2,0.4335613548755646
BC,3,582,building,3,0.7806522250175476
BC,3,582,district,0,4.967225044965744
BC,3,583,building,1,1.7623881101608276
BC,3,583,building,2,0.8066872358322144
BC,3,583,building,3,1.0346673727035522
BC,3,583,district,0,3.6037427186965942
BC,3,584,building,1,1.6110268831253052
BC,3,584,building,2,0.5608062744140625
BC,3,584,building,3,0.9039605259895325
BC,3,584,district,0,3.0757936835289
BC,3,585,building,1,0.351729154586792
BC,3,585,building,2,0.5817681550979614
BC,3,585,building,3,0.8092870712280273
BC,3,585,district,0,1.7427843809127808
BC,3,586,building,1,-0.0690249502658844
BC,3,586,building,2,0.5492281913757324
BC,3,586,building,3,0.5602906346321106
BC,3,586,district,0,1.0404938757419586
BC,3,587,building,1,0.7482209205627441
BC,3,587,building,2,0.5535458922386169
BC,3,587,building,3,0.20113983750343323
BC,3,587,district,0,1.5029066503047943
BC,3,588,building,1,-0.3789021372795105
BC,3,588,building,2,0.26582494378089905
BC,3,588,building,3,0.5242516398429871
BC,3,588,district,0,0.4111744463443756
BC,3,589,building,1,-0.5017987489700317
BC,3,589,building,2,0.46007853746414185
BC,3,589,building,3,0.16699683666229248
BC,3,589,district,0,0.1252766251564026
BC,3,590,building,1,-0.38703396916389465
BC,3,590,building,2,0.2499418705701828
BC,3,590,building,3,-0.09391693770885468
BC,3,590,district,0,-0.23100903630256653
BC,3,591,building,1,0.671438455581665
BC,3,591,building,2,0.20970861613750458
BC,3,591,building,3,-0.12446178495883942
BC,3,591,district,0,0.7566852867603302
BC,3,592,building,1,-0.18434149026870728
BC,3,592,building,2,0.24313285946846008
BC,3,592,building,3,-0.035222526639699936
BC,3,592,district,0,0.02356884256005287
BC,3,593,building,1,0.4815751910209656
BC,3,593,building,2,0.1357075273990631
BC,3,593,building,3,0.2640177607536316
BC,3,593,district,0,0.8813004791736603
BC,3,594,building,1,0.35706526041030884
BC,3,594,building,2,0.22878611087799072
BC,3,594,building,3,0.7363868355751038
BC,3,594,district,0,1.3222382068634033
BC,3,595,building,1,0.7378588914871216
BC,3,595,building,2,0.3613380491733551
BC,3,595,building,3,1.0872819423675537
BC,3,595,district,0,2.1864788830280304
BC,3,596,building,1,2.740473508834839
BC,3,596,building,2,0.5799452662467957
BC,3,596,building,3,1.4719573259353638
BC,3,596,district,0,4.792376101016998
BC,3,597,building,1,1.0364314317703247
BC,3,597,building,2,0.6365045309066772
BC,3,597,building,3,1.377155065536499
BC,3,597,district,0,3.050091028213501
BC,3,598,building,1,1.9655135869979858
BC,3,598,building,2,0.6113116145133972
BC,3,598,building,3,1.0938993692398071
BC,3,598,district,0,3.67072457075119
BC,3,599,building,1,1.9265278577804565
BC,3,599,building,2,0.416950523853302
BC,3,599,building,3,0.986909031867981
BC,3,599,district,0,3.3303874135017395
BC,3,600,building,1,0.7817527055740356
BC,3,600,building,2,0.41270533204078674
BC,3,600,building,3,0.704112708568573
BC,3,600,district,0,1.8985707461833954
BC,3,601,building,1,0.7798844575881958
BC,3,601,building,2,0.4110259413719177
BC,3,601,building,3,0.6994480490684509
BC,3,601,district,0,1.8903584480285645
BC,3,602,building,1,0.7784127593040466
BC,3,602,building,2,0.4096108675003052
BC,3,602,building,3,0.6963694095611572
BC,3,602,district,0,1.884393036365509
BC,3,603,building,1,0.7771109342575073
BC,3,603,building,2,0.40830907225608826
BC,3,603,building,3,0.6939705014228821
BC,3,603,district,0,1.8793905079364777
BC,3,604,building,1,1.183335781097412
BC,3,604,building,2,0.4110445976257324
BC,3,604,building,3,0.6961973309516907
BC,3,604,district,0,2.290577709674835
BC,3,605,building,1,1.7729331254959106
BC,3,605,building,2,0.4259297549724579
BC,3,605,building,3,0.712527871131897
BC,3,605,district,0,2.9113907516002655
BC,3,606,building,1,1.3637477159500122
BC,3,606,building,2,0.45456844568252563
BC,3,606,building,3,0.8051196336746216
BC,3,606,district,0,2.6234357953071594
BC,3,607,building,1,1.4917924404144287
BC,3,607,building,2,0.45172905921936035
BC,3,607,building,3,0.7513564229011536
BC,3,607,district,0,2.6948779225349426
BC,3,608,building,1,1.190197229385376
BC,3,608,building,2,0.4175019860267639
BC,3,608,building,3,0.6237364411354065
BC,3,608,district,0,2.2314356565475464
BC,3,609,building,1,0.12248943001031876
BC,3,609,building,2,0.36503511667251587
BC,3,609,building,3,0.7700227499008179
BC,3,609,district,0,1.2575472965836525
BC,3,610,building,1,-0.001976747764274478
BC,3,610,building,2,0.3772881031036377
BC,3,610,building,3,1.5607489347457886
BC,3,610,district,0,1.9360602900851518
BC,3,611,building,1,-0.08342719078063965
BC,3,611,building,2,0.22338193655014038
BC,3,611,building,3,-0.041696544736623764
BC,3,611,district,0,0.09825820103287697
BC,3,612,building,1,-0.42369768023490906
BC,3,612,building,2,0.13589055836200714
BC,3,612,building,3,-0.19674143195152283
BC,3,612,district,0,-0.48454855382442474
BC,3,613,building,1,-0.6283773183822632
BC,3,613,building,2,0.13771463930606842
BC,3,613,building,3,0.5442689061164856
BC,3,613,district,0,0.05360622704029083
BC,3,614,building,1,-0.39268824458122253
BC,3,614,building,2,0.025803521275520325
BC,3,614,building,3,0.3503551781177521
BC,3,614,district,0,-0.016529545187950134
BC,3,615,building,1,-0.5808268785476685
BC,3,615,building,2,-0.02072150632739067
BC,3,615,building,3,0.06838474422693253
BC,3,615,district,0,-0.5331636406481266
BC,3,616,building,1,-0.42243748903274536
BC,3,616,building,2,0.028244469314813614
BC,3,616,building,3,-0.09876029938459396
BC,3,616,district,0,-0.4929533191025257
BC,3,617,building,1,-0.10726305842399597
BC,3,617,building,2,0.029176907613873482
BC,3,617,building,3,-0.13185599446296692
BC,3,617,district,0,-0.2099421452730894
BC,3,618,building,1,0.8151981830596924
BC,3,618,building,2,0.1745736300945282
BC,3,618,building,3,1.0454097986221313
BC,3,618,district,0,2.035181611776352
BC,3,619,building,1,0.7986518740653992
BC,3,619,building,2,0.35414236783981323
BC,3,619,building,3,1.0833933353424072
BC,3,619,district,0,2.2361875772476196
BC,3,620,building,1,1.156015396118164
BC,3,620,building,2,0.5812280178070068
BC,3,620,building,3,1.0005897283554077
BC,3,620,district,0,2.7378331422805786
BC,3,621,building,1,1.814814567565918
BC,3,621,building,2,0.5883755683898926
BC,3,621,building,3,1.3479280471801758
BC,3,621,district,0,3.7511181831359863
BC,3,622,building,1,0.8798930644989014
BC,3,622,building,2,0.6113116145133972
BC,3,622,building,3,1.0938993692398071
BC,3,622,district,0,2.5851040482521057
BC,3,623,building,1,0.8471838235855103
BC,3,623,building,2,4.235282897949219
BC,3,623,building,3,1.9015626907348633
BC,3,623,district,0,6.984029412269592
BC,3,624,building,1,0.7817527055740356
BC,3,624,building,2,0.5260591506958008
BC,3,624,building,3,1.033621072769165
BC,3,624,district,0,2.3414329290390015
BC,3,625,building,1,0.7798844575881958
BC,3,625,building,2,0.4110259413719177
BC,3,625,building,3,1.874447226524353
BC,3,625,district,0,3.0653576254844666
BC,3,626,building,1,0.7784127593040466
BC,3,626,building,2,0.4096108675003052
BC,3,626,building,3,0.6943623423576355
BC,3,626,district,0,1.8823859691619873
BC,3,627,building,1,0.7771109342575073
BC,3,627,building,2,0.40830907225608826
BC,3,627,building,3,0.6756381988525391
BC,3,627,district,0,1.8610582053661346
BC,3,628,building,1,0.7453073263168335
BC,3,628,building,2,0.4110445976257324
BC,3,628,building,3,0.6961972713470459
BC,3,628,district,0,1.8525491952896118
BC,3,629,building,1,0.774280846118927
BC,3,629,building,2,0.4259297549724579
BC,3,629,building,3,0.6950298547744751
BC,3,629,district,0,1.89524045586586
BC,3,630,building,1,0.7744507789611816
BC,3,630,building,2,0.45456844568252563
BC,3,630,building,3,2.9298315048217773
BC,3,630,district,0,4.158850729465485
BC,3,631,building,1,0.7732380032539368
BC,3,631,building,2,0.5128705501556396
BC,3,631,building,3,0.8784492015838623
BC,3,631,district,0,2.1645577549934387
BC,3,632,building,1,0.807086706161499
BC,3,632,building,2,0.5132635235786438
BC,3,632,building,3,0.8088750839233398
BC,3,632,district,0,2.1292253136634827
BC,3,633,building,1,0.05703287944197655
BC,3,633,building,2,1.0388692617416382
BC,3,633,building,3,1.3303231000900269
BC,3,633,district,0,2.4262252412736416
BC,3,634,building,1,-0.28764379024505615
BC,3,634,building,2,0.43991875648498535
BC,3,634,building,3,1.028281569480896
BC,3,634,district,0,1.1805565357208252
BC,3,635,building,1,-0.568505585193634
BC,3,635,building,2,0.2908843457698822
BC,3,635,building,3,-0.09662862867116928
BC,3,635,district,0,-0.3742498680949211
BC,3,636,building,1,-0.7342097163200378
BC,3,636,building,2,0.48587897419929504
BC,3,636,building,3,-0.29218024015426636
BC,3,636,district,0,-0.5405109822750092
BC,3,637,building,1,-0.7946047782897949
BC,3,637,building,2,0.054600950330495834
BC,3,637,building,3,-0.12771190702915192
BC,3,637,district,0,-0.867715734988451
BC,3,638,building,1,-0.8128180503845215
BC,3,638,building,2,-0.07672733813524246
BC,3,638,building,3,-0.5197010040283203
BC,3,638,district,0,-1.4092463925480843
BC,3,639,building,1,-0.2629217505455017
BC,3,639,building,2,-0.09851034730672836
BC,3,639,building,3,-0.5133466124534607
BC,3,639,district,0,-0.8747787103056908
BC,3,640,building,1,-0.26661521196365356
BC,3,640,building,2,-0.025985145941376686
BC,3,640,building,3,-0.3817777633666992
BC,3,640,district,0,-0.6743781212717295
BC,3,641,building,1,0.8425940275192261
BC,3,641,building,2,-0.005373592954128981
BC,3,641,building,3,-0.20095698535442352
BC,3,641,district,0,0.6362634492106736
BC,3,642,building,1,0.7502309083938599
BC,3,642,building,2,0.14287038147449493
BC,3,642,building,3,0.34535297751426697
BC,3,642,district,0,1.2384542673826218
BC,3,643,building,1,0.9760109782218933
BC,3,643,building,2,1.3354533910751343
BC,3,643,building,3,1.0408225059509277
BC,3,643,district,0,3.3522868752479553
BC,3,644,building,1,0.9431676268577576
BC,3,644,building,2,0.582340657711029
BC,3,644,building,3,8.744416236877441
BC,3,644,district,0,10.269924521446228
BC,3,645,building,1,1.2735815048217773
BC,3,645,building,2,0.5883755683898926
BC,3,645,building,3,1.5278271436691284
BC,3,645,district,0,3.3897842168807983
BC,3,646,building,1,4.558555603027344
BC,3,646,building,2,0.6113116145133972
BC,3,646,building,3,1.4673866033554077
BC,3,646,district,0,6.637253820896149
BC,3,647,building,1,0.847183883190155
BC,3,647,building,2,0.6662479639053345
BC,3,647,building,3,0.986909031867981
BC,3,647,district,0,2.5003408789634705
BC,3,648,building,1,0.7817527055740356
BC,3,648,building,2,0.4593813717365265
BC,3,648,building,3,0.8039165735244751
BC,3,648,district,0,2.0450506508350372
BC,3,649,building,1,0.7798844575881958
BC,3,649,building,2,0.5235684514045715
BC,3,649,building,3,0.7300913333892822
BC,3,649,district,0,2.0335442423820496
BC,3,650,building,1,0.7784127593040466
BC,3,650,building,2,0.4096108675003052
BC,3,650,building,3,0.6963694095611572
BC,3,650,district,0,1.884393036365509
BC,3,651,building,1,0.7771109342575073
BC,3,651,building,2,0.40830907225608826
BC,3,651,building,3,0.6939705014228821
BC,3,651,district,0,1.8793905079364777
BC,3,652,building,1,0.7757525444030762
BC,3,652,building,2,0.4110445976257324
BC,3,652,building,3,0.6961973309516907
BC,3,652,district,0,1.8829944729804993
BC,3,653,building,1,0.774280846118927
BC,3,653,building,2,0.4259297549724579
BC,3,653,building,3,0.712527871131897
BC,3,653,district,0,1.9127384722232819
BC,3,654,building,1,1.7934088706970215
BC,3,654,building,2,0.45456844568252563
BC,3,654,building,3,0.777177095413208
BC,3,654,district,0,3.025154411792755
BC,3,655,building,1,3.13639760017395
BC,3,655,building,2,0.4490772485733032
BC,3,655,building,3,1.0848095417022705
BC,3,655,district,0,4.670284390449524
BC,3,656,building,1,1.5795872211456299
BC,3,656,building,2,0.42103108763694763
BC,3,656,building,3,1.5029470920562744
BC,3,656,district,0,3.503565400838852
BC,3,657,building,1,0.06450863927602768
BC,3,657,building,2,0.7032119631767273
BC,3,657,building,3,4.960203170776367
BC,3,657,district,0,5.727923773229122
BC,3,658,building,1,-0.3194514811038971
BC,3,658,building,2,0.3491506278514862
BC,3,658,building,3,6.642282962799072
BC,3,658,district,0,6.671982109546661
BC,3,659,building,1,-0.5417606234550476
BC,3,659,building,2,0.20928838849067688
BC,3,659,building,3,1.1733003854751587
BC,3,659,district,0,0.840828150510788
BC,3,660,building,1,0.18604035675525665
BC,3,660,building,2,0.10844407230615616
BC,3,660,building,3,-0.07606999576091766
BC,3,660,district,0,0.21841443330049515
BC,3,661,building,1,-0.46970072388648987
BC,3,661,building,2,0.6370456218719482
BC,3,661,building,3,-0.015613587573170662
BC,3,661,district,0,0.1517313104122877
BC,3,662,building,1,-0.6899455189704895
BC,3,662,building,2,-0.015291058458387852
BC,3,662,building,3,0.5153626799583435
BC,3,662,district,0,-0.18987389747053385
BC,3,663,building,1,1.1672675609588623
BC,3,663,building,2,-0.07577832043170929
BC,3,663,building,3,-0.46788254380226135
BC,3,663,district,0,0.6236066967248917
BC,3,664,building,1,-0.4458644390106201
BC,3,664,building,2,0.016530992463231087
BC,3,664,building,3,-0.2967454791069031
BC,3,664,district,0,-0.7260789256542921
BC,3,665,building,1,0.4396784007549286
BC,3,665,building,2,0.030925491824746132
